canton,tenencia,fuente_agua,inodoro
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,otro,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,otro,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,otro,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Río / acequia / canal,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Pozo,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,otro,Red pública,Red pública de alcantarillado
Catamayo,otro,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Río / acequia / canal,Pozo séptico
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Río / acequia / canal,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Pozo séptico
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,otro,Red pública,Pozo séptico
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Pozo séptico
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Vertiente / manantial,Pozo séptico
Catamayo,arrendada,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Catamayo,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,otro,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Pozo séptico
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Río / acequia / canal,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Pozo séptico
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,otro,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,arrendada,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
Chaguarpamba,propia,Red pública,Red pública de alcantarillado
